77, 1, 7.769325e-01 
78, 0, 7.784025e-01 
79, 1, 7.798529e-01 
80, 0, 7.812842e-01 
81, 1, 7.826970e-01 
82, 0, 7.840916e-01 
83, 1, 7.854686e-01 
84, 0, 7.868283e-01 
85, 1, 7.881711e-01 
86, 0, 7.894975e-01 
87, 1, 7.908078e-01 
88, 0, 7.921024e-01 
89, 1, 7.933816e-01 
90, 0, 7.946457e-01 
91, 1, 7.958952e-01 
92, 0, 7.971303e-01 
93, 1, 7.983513e-01 
94, 0, 7.995585e-01 
95, 1, 8.007523e-01 
96, 0, 8.019328e-01 
97, 1, 8.031005e-01 
98, 0, 8.042554e-01 
99, 1, 8.053979e-01 
100, 0, 8.065283e-01 
101, 1, 8.076467e-01 
102, 0, 8.087534e-01 
103, 0, 8.098486e-01 
104, 1, 8.109326e-01 
105, 0, 8.120055e-01 
106, 1, 8.130676e-01 
107, 0, 8.141190e-01 
108, 1, 8.151600e-01 
109, 0, 8.161907e-01 
110, 1, 8.172114e-01 
111, 0, 8.182222e-01 
112, 0, 8.192232e-01 
113, 1, 8.202147e-01 
114, 0, 8.211968e-01 
115, 1, 8.221697e-01 
116, 0, 8.231335e-01 
117, 1, 8.240884e-01 
118, 0, 8.250345e-01 
119, 0, 8.259719e-01 
120, 1, 8.269009e-01 
121, 0, 8.278216e-01 
122, 1, 8.287340e-01 
123, 0, 8.296384e-01 
124, 0, 8.305348e-01 
125, 1, 8.314233e-01 
126, 0, 8.323042e-01 
127, 0, 8.331774e-01 
128, 1, 8.340432e-01 
129, 0, 8.349016e-01 
130, 1, 8.357528e-01 
131, 0, 8.365968e-01 
132, 0, 8.374337e-01 
133, 1, 8.382638e-01 
134, 0, 8.390869e-01 
135, 0, 8.399034e-01 
136, 1, 8.407132e-01 
137, 0, 8.415164e-01 
138, 0, 8.423132e-01 
139, 1, 8.431036e-01 
140, 0, 8.438878e-01 
141, 0, 8.446657e-01 
142, 1, 8.454375e-01 
143, 0, 8.462033e-01 
144, 0, 8.469632e-01 
145, 1, 8.477172e-01 
146, 0, 8.484654e-01 
147, 0, 8.492078e-01 
148, 1, 8.499446e-01 
149, 0, 8.506759e-01 
150, 0, 8.514017e-01 
151, 1, 8.521220e-01 
152, 0, 8.528369e-01 
153, 0, 8.535466e-01 
154, 1, 8.542510e-01 
155, 0, 8.549503e-01 
156, 0, 8.556445e-01 
157, 0, 8.563336e-01 
158, 1, 8.570178e-01 
159, 0, 8.576970e-01 
160, 0, 8.583714e-01 
161, 1, 8.590410e-01 
162, 0, 8.597058e-01 
163, 0, 8.603659e-01 
164, 0, 8.610214e-01 
165, 1, 8.616723e-01 
166, 0, 8.623187e-01 
167, 0, 8.629606e-01 
168, 0, 8.635981e-01 
169, 1, 8.642312e-01 
170, 0, 8.648599e-01 
171, 0, 8.654844e-01 
172, 0, 8.661046e-01 
173, 1, 8.667207e-01 
174, 0, 8.673325e-01 
175, 0, 8.679403e-01 
176, 0, 8.685441e-01 
177, 1, 8.691438e-01 
178, 0, 8.697395e-01 
179, 0, 8.703313e-01 
180, 0, 8.709192e-01 
181, 1, 8.715033e-01 
182, 0, 8.720836e-01 
183, 0, 8.726601e-01 
184, 0, 8.732328e-01 
185, 1, 8.738019e-01 
186, 0, 8.743672e-01 
187, 0, 8.749290e-01 
188, 0, 8.754872e-01 
189, 0, 8.760418e-01 
190, 1, 8.765929e-01 
191, 0, 8.771406e-01 
192, 0, 8.776847e-01 
193, 0, 8.782255e-01 
194, 0, 8.787629e-01 
195, 1, 8.792969e-01 
196, 0, 8.798276e-01 
197, 0, 8.803550e-01 
198, 0, 8.808792e-01 
199, 0, 8.814001e-01 
200, 1, 8.819178e-01 
201, 0, 8.824323e-01 
202, 0, 8.829437e-01 
203, 0, 8.834520e-01 
204, 0, 8.839573e-01 
205, 1, 8.844594e-01 
206, 0, 8.849585e-01 
207, 0, 8.854546e-01 
208, 0, 8.859478e-01 
209, 0, 8.864380e-01 
210, 1, 8.869252e-01 
211, 0, 8.874096e-01 
212, 0, 8.878910e-01 
213, 0, 8.883697e-01 
214, 0, 8.888455e-01 
215, 0, 8.893185e-01 
216, 1, 8.897887e-01 
217, 0, 8.902561e-01 
218, 0, 8.907208e-01 
219, 0, 8.911829e-01 
220, 0, 8.916422e-01 
221, 0, 8.920988e-01 
222, 1, 8.925528e-01 
223, 0, 8.930042e-01 
224, 0, 8.934530e-01 
225, 0, 8.938992e-01 
226, 0, 8.943428e-01 
227, 0, 8.947839e-01 
228, 1, 8.952224e-01 
229, 0, 8.956585e-01 
230, 0, 8.960920e-01 
231, 0, 8.965231e-01 
232, 0, 8.969518e-01 
233, 0, 8.973780e-01 
234, 0, 8.978019e-01 
235, 1, 8.982233e-01 
236, 0, 8.986423e-01 
237, 0, 8.990591e-01 
238, 0, 8.994734e-01 
239, 0, 8.998855e-01 
240, 0, 9.002952e-01 
241, 0, 9.007027e-01 
242, 1, 9.011078e-01 
243, 0, 9.015108e-01 
244, 0, 9.019115e-01 
245, 0, 9.023099e-01 
246, 0, 9.027062e-01 
247, 0, 9.031003e-01 
248, 0, 9.034922e-01 
249, 1, 9.038819e-01 
250, 0, 9.042695e-01 
251, 0, 9.046550e-01 
252, 0, 9.050383e-01 
253, 0, 9.054196e-01 
254, 0, 9.057987e-01 
255, 0, 9.061758e-01 
256, 0, 9.065509e-01 
257, 1, 9.069239e-01 
258, 0, 9.072948e-01 
259, 0, 9.076638e-01 
260, 0, 9.080307e-01 
261, 0, 9.083957e-01 
262, 0, 9.087586e-01 
263, 0, 9.091197e-01 
264, 0, 9.094787e-01 
265, 1, 9.098358e-01 
266, 0, 9.101910e-01 
267, 0, 9.105443e-01 
268, 0, 9.108957e-01 
269, 0, 9.112452e-01 
270, 0, 9.115928e-01 
271, 0, 9.119385e-01 
272, 0, 9.122824e-01 
273, 0, 9.126245e-01 
274, 1, 9.129647e-01 
275, 0, 9.133031e-01 
276, 0, 9.136397e-01 
277, 0, 9.139745e-01 
278, 0, 9.143075e-01 
279, 0, 9.146387e-01 
280, 0, 9.149682e-01 
281, 0, 9.152959e-01 
282, 0, 9.156218e-01 
283, 1, 9.159461e-01 
284, 0, 9.162686e-01 
285, 0, 9.165894e-01 
286, 0, 9.169085e-01 
287, 0, 9.172259e-01 
288, 0, 9.175416e-01 
289, 0, 9.178556e-01 
290, 0, 9.181680e-01 
291, 0, 9.184787e-01 
292, 0, 9.187878e-01 
293, 1, 9.190952e-01 
294, 0, 9.194010e-01 
295, 0, 9.197052e-01 
296, 0, 9.200078e-01 
297, 0, 9.203087e-01 
298, 0, 9.206081e-01 
299, 0, 9.209059e-01 
300, 0, 9.212022e-01 
301, 0, 9.214968e-01 
302, 0, 9.217899e-01 
303, 1, 9.220815e-01 
304, 0, 9.223715e-01 
305, 0, 9.226600e-01 
306, 0, 9.229470e-01 
307, 0, 9.232324e-01 
308, 0, 9.235164e-01 
309, 0, 9.237988e-01 
310, 0, 9.240798e-01 
311, 0, 9.243592e-01 
312, 0, 9.246372e-01 
313, 0, 9.249137e-01 
314, 0, 9.251888e-01 
315, 1, 9.254624e-01 
316, 0, 9.257346e-01 
317, 0, 9.260053e-01 
318, 0, 9.262746e-01 
319, 0, 9.265425e-01 
320, 0, 9.268089e-01 
321, 0, 9.270739e-01 
322, 0, 9.273376e-01 
323, 0, 9.275998e-01 
324, 0, 9.278607e-01 
325, 0, 9.281201e-01 
326, 0, 9.283782e-01 
327, 1, 9.286349e-01 
328, 0, 9.288903e-01 
329, 0, 9.291443e-01 
330, 0, 9.293970e-01 
331, 0, 9.296483e-01 
332, 0, 9.298983e-01 
333, 0, 9.301469e-01 
334, 0, 9.303942e-01 
335, 0, 9.306402e-01 
336, 0, 9.308849e-01 
337, 0, 9.311283e-01 
338, 0, 9.313704e-01 
339, 0, 9.316112e-01 
340, 1, 9.318507e-01 
341, 0, 9.320889e-01 
342, 0, 9.323258e-01 
343, 0, 9.325615e-01 
344, 0, 9.327959e-01 
345, 0, 9.330291e-01 
346, 0, 9.332610e-01 
347, 0, 9.334916e-01 
348, 0, 9.337210e-01 
349, 0, 9.339492e-01 
350, 0, 9.341762e-01 
351, 0, 9.344019e-01 
352, 0, 9.346264e-01 
353, 0, 9.348497e-01 
354, 1, 9.350717e-01 
355, 0, 9.352926e-01 
356, 0, 9.355123e-01 
357, 0, 9.357307e-01 
358, 0, 9.359480e-01 
359, 0, 9.361641e-01 
360, 0, 9.363791e-01 
361, 0, 9.365928e-01 
362, 0, 9.368054e-01 
363, 0, 9.370168e-01 
364, 0, 9.372270e-01 
365, 0, 9.374361e-01 
366, 0, 9.376441e-01 
367, 0, 9.378509e-01 
368, 0, 9.380566e-01 
369, 1, 9.382611e-01 
370, 0, 9.384645e-01 
371, 0, 9.386668e-01 
372, 0, 9.388679e-01 
373, 0, 9.390679e-01 
374, 0, 9.392668e-01 
375, 0, 9.394647e-01 
376, 0, 9.396614e-01 
377, 0, 9.398570e-01 
378, 0, 9.400515e-01 
379, 0, 9.402449e-01 
380, 0, 9.404372e-01 
381, 0, 9.406284e-01 
382, 0, 9.408186e-01 
383, 0, 9.410077e-01 
384, 0, 9.411957e-01 
385, 0, 9.413827e-01 
386, 1, 9.415686e-01 
387, 0, 9.417534e-01 
388, 0, 9.419372e-01 
389, 0, 9.421199e-01 
390, 0, 9.423016e-01 
391, 0, 9.424822e-01 
392, 0, 9.426618e-01 
393, 0, 9.428404e-01 
394, 0, 9.430179e-01 
395, 0, 9.431944e-01 
396, 0, 9.433699e-01 
397, 0, 9.435443e-01 
398, 0, 9.437178e-01 
399, 0, 9.438902e-01 
400, 0, 9.440616e-01 
401, 0, 9.442321e-01 
402, 0, 9.444015e-01 
403, 0, 9.445699e-01 
404, 1, 9.447373e-01 
405, 0, 9.449037e-01 
406, 0, 9.450692e-01 
407, 0, 9.452336e-01 
408, 0, 9.453971e-01 
409, 0, 9.455596e-01 
410, 0, 9.457211e-01 
411, 0, 9.458817e-01 
412, 0, 9.460413e-01 
413, 0, 9.461999e-01 
414, 0, 9.463575e-01 
415, 0, 9.465142e-01 
416, 0, 9.466700e-01 
417, 0, 9.468248e-01 
418, 0, 9.469786e-01 
419, 0, 9.471315e-01 
420, 0, 9.472835e-01 
421, 0, 9.474345e-01 
422, 0, 9.475846e-01 
423, 0, 9.477338e-01 
424, 1, 9.478820e-01 
425, 0, 9.480293e-01 
426, 0, 9.481757e-01 
427, 0, 9.483211e-01 
428, 0, 9.484657e-01 
429, 0, 9.486093e-01 
430, 0, 9.487520e-01 
431, 0, 9.488938e-01 
432, 0, 9.490347e-01 
433, 0, 9.491747e-01 
434, 0, 9.493138e-01 
435, 0, 9.494520e-01 
436, 0, 9.495893e-01 
437, 0, 9.497257e-01 
438, 0, 9.498612e-01 
439, 0, 9.499958e-01 
440, 0, 9.501296e-01 
441, 0, 9.502625e-01 
442, 0, 9.503944e-01 
443, 0, 9.505256e-01 
444, 0, 9.506558e-01 
445, 0, 9.507852e-01 
446, 1, 9.509137e-01 
447, 0, 9.510413e-01 
448, 0, 9.511681e-01 
449, 0, 9.512940e-01 
450, 0, 9.514191e-01 
451, 0, 9.515433e-01 
452, 0, 9.516666e-01 
453, 0, 9.517892e-01 
454, 0, 9.519108e-01 
455, 0, 9.520316e-01 
456, 0, 9.521516e-01 
457, 0, 9.522707e-01 
458, 0, 9.523890e-01 
459, 0, 9.525065e-01 
460, 0, 9.526231e-01 
461, 0, 9.527389e-01 
462, 0, 9.528539e-01 
463, 0, 9.529680e-01 
464, 0, 9.530813e-01 
465, 0, 9.531938e-01 
466, 0, 9.533055e-01 
467, 0, 9.534164e-01 
468, 0, 9.535264e-01 
469, 0, 9.536356e-01 
470, 1, 9.537441e-01 
471, 0, 9.538517e-01 
472, 0, 9.539585e-01 
473, 0, 9.540645e-01 
474, 0, 9.541697e-01 
475, 0, 9.542741e-01 
476, 0, 9.543777e-01 
477, 0, 9.544806e-01 
478, 0, 9.545826e-01 
479, 0, 9.546838e-01 
480, 0, 9.547843e-01 
481, 0, 9.548839e-01 
482, 0, 9.549828e-01 
483, 0, 9.550809e-01 
484, 0, 9.551782e-01 
485, 0, 9.552748e-01 
486, 0, 9.553705e-01 
487, 0, 9.554655e-01 
488, 0, 9.555597e-01 
489, 0, 9.556532e-01 
490, 0, 9.557459e-01 
491, 0, 9.558378e-01 
492, 0, 9.559289e-01 
493, 0, 9.560193e-01 
494, 0, 9.561089e-01 
495, 0, 9.561978e-01 
496, 0, 9.562859e-01 
497, 1, 9.563733e-01 
498, 0, 9.564599e-01 
499, 0, 9.565457e-01 
500, 0, 9.566309e-01 
501, 0, 9.567152e-01 
502, 0, 9.567988e-01 
503, 0, 9.568817e-01 
504, 0, 9.569638e-01 
505, 0, 9.570452e-01 
506, 0, 9.571259e-01 
507, 0, 9.572058e-01 
508, 0, 9.572850e-01 
509, 0, 9.573634e-01 
510, 0, 9.574411e-01 
511, 0, 9.575181e-01 
512, 0, 9.575944e-01 
513, 0, 9.576699e-01 
514, 0, 9.577447e-01 
515, 0, 9.578188e-01 
516, 0, 9.578922e-01 
517, 0, 9.579649e-01 
518, 0, 9.580368e-01 
519, 0, 9.581080e-01 
520, 0, 9.581785e-01 
521, 0, 9.582483e-01 
522, 0, 9.583174e-01 
523, 0, 9.583858e-01 
524, 0, 9.584534e-01 
525, 0, 9.585204e-01 
526, 0, 9.585866e-01 
527, 1, 9.586522e-01 
528, 0, 9.587170e-01 
529, 0, 9.587812e-01 
530, 0, 9.588446e-01 
531, 0, 9.589074e-01 
532, 0, 9.589695e-01 
533, 0, 9.590308e-01 
534, 0, 9.590915e-01 
535, 0, 9.591515e-01 
536, 0, 9.592108e-01 
537, 0, 9.592694e-01 
538, 0, 9.593273e-01 
539, 0, 9.593846e-01 
540, 0, 9.594411e-01 
541, 0, 9.594970e-01 
542, 0, 9.595522e-01 
543, 0, 9.596067e-01 
544, 0, 9.596605e-01 
545, 0, 9.597137e-01 
546, 0, 9.597662e-01 
547, 0, 9.598180e-01 
548, 0, 9.598691e-01 
549, 0, 9.599196e-01 
550, 0, 9.599694e-01 
551, 0, 9.600186e-01 
552, 0, 9.600670e-01 
553, 0, 9.601149e-01 
554, 0, 9.601620e-01 
555, 0, 9.602085e-01 
556, 0, 9.602543e-01 
557, 0, 9.602995e-01 
558, 0, 9.603440e-01 
559, 0, 9.603878e-01 
560, 0, 9.604310e-01 
561, 0, 9.604736e-01 
562, 1, 9.605155e-01 
563, 0, 9.605567e-01 
564, 0, 9.605973e-01 
565, 0, 9.606372e-01 
566, 0, 9.606765e-01 
567, 0, 9.607152e-01 
568, 0, 9.607532e-01 
569, 0, 9.607905e-01 
570, 0, 9.608272e-01 
571, 0, 9.608633e-01 
572, 0, 9.608987e-01 
573, 0, 9.609335e-01 
574, 0, 9.609677e-01 
575, 0, 9.610012e-01 
576, 0, 9.610341e-01 
577, 0, 9.610663e-01 
578, 0, 9.610980e-01 
579, 0, 9.611289e-01 
580, 0, 9.611593e-01 
581, 0, 9.611890e-01 
582, 0, 9.612181e-01 
583, 0, 9.612466e-01 
584, 0, 9.612745e-01 
585, 0, 9.613017e-01 
586, 0, 9.613283e-01 
587, 0, 9.613543e-01 
588, 0, 9.613796e-01 
589, 0, 9.614044e-01 
590, 0, 9.614285e-01 
591, 0, 9.614520e-01 
592, 0, 9.614749e-01 
593, 0, 9.614971e-01 
594, 0, 9.615188e-01 
595, 0, 9.615398e-01 
596, 0, 9.615603e-01 
597, 0, 9.615801e-01 
598, 0, 9.615993e-01 
599, 0, 9.616179e-01 
600, 0, 9.616359e-01 
601, 1, 9.616533e-01 
602, 0, 9.616701e-01 
603, 0, 9.616862e-01 
604, 0, 9.617018e-01 
605, 0, 9.617168e-01 
606, 0, 9.617311e-01 
607, 0, 9.617449e-01 
608, 0, 9.617581e-01 
609, 0, 9.617707e-01 
610, 0, 9.617826e-01 
611, 0, 9.617940e-01 
612, 0, 9.618048e-01 
613, 0, 9.618150e-01 
614, 0, 9.618246e-01 
615, 0, 9.618336e-01 
616, 0, 9.618420e-01 
617, 0, 9.618498e-01 
618, 0, 9.618570e-01 
619, 0, 9.618637e-01 
620, 0, 9.618697e-01 
621, 0, 9.618752e-01 
622, 0, 9.618801e-01 
623, 0, 9.618844e-01 
624, 0, 9.618881e-01 
625, 0, 9.618912e-01 
626, 0, 9.618938e-01 
627, 0, 9.618957e-01 
628, 0, 9.618971e-01 
629, 0, 9.618979e-01 
630, 0, 9.618982e-01 
631, 0, 9.618978e-01 
632, 0, 9.618969e-01 
633, 0, 9.618954e-01 
634, 0, 9.618934e-01 
635, 0, 9.618907e-01 
636, 0, 9.618875e-01 
637, 0, 9.618837e-01 
638, 0, 9.618793e-01 
639, 0, 9.618744e-01 
640, 0, 9.618689e-01 
641, 0, 9.618629e-01 
642, 0, 9.618562e-01 
643, 0, 9.618490e-01 
644, 0, 9.618413e-01 
645, 1, 9.618329e-01 
646, 0, 9.618240e-01 
647, 0, 9.618146e-01 
648, 0, 9.618046e-01 
649, 0, 9.617940e-01 
650, 0, 9.617829e-01 
651, 0, 9.617712e-01 
652, 0, 9.617589e-01 
653, 0, 9.617461e-01 
654, 0, 9.617327e-01 
655, 0, 9.617188e-01 
656, 0, 9.617043e-01 
657, 0, 9.616893e-01 
658, 0, 9.616737e-01 
659, 0, 9.616575e-01 
660, 0, 9.616408e-01 
661, 0, 9.616236e-01 
662, 0, 9.616058e-01 
663, 0, 9.615874e-01 
664, 0, 9.615685e-01 
665, 0, 9.615491e-01 
666, 0, 9.615291e-01 
667, 0, 9.615085e-01 
668, 0, 9.614875e-01 
669, 0, 9.614658e-01 
670, 0, 9.614436e-01 
671, 0, 9.614209e-01 
672, 0, 9.613977e-01 
673, 0, 9.613739e-01 
674, 0, 9.613495e-01 
675, 0, 9.613246e-01 
676, 0, 9.612992e-01 
677, 0, 9.612732e-01 
678, 0, 9.612467e-01 
679, 0, 9.612197e-01 
680, 0, 9.611921e-01 
681, 0, 9.611640e-01 
682, 0, 9.611353e-01 
683, 0, 9.611062e-01 
684, 0, 9.610764e-01 
685, 0, 9.610462e-01 
686, 0, 9.610154e-01 
687, 0, 9.609841e-01 
688, 0, 9.609522e-01 
689, 0, 9.609199e-01 
690, 0, 9.608870e-01 
691, 0, 9.608535e-01 
692, 0, 9.608196e-01 
693, 0, 9.607851e-01 
694, 0, 9.607500e-01 
695, 0, 9.607145e-01 
696, 0, 9.606784e-01 
697, 1, 9.606418e-01 
698, 0, 9.606047e-01 
699, 0, 9.605671e-01 
700, 0, 9.605289e-01 
701, 0, 9.604902e-01 
702, 0, 9.604510e-01 
703, 0, 9.604113e-01 
704, 0, 9.603710e-01 
705, 0, 9.603302e-01 
706, 0, 9.602890e-01 
707, 0, 9.602471e-01 
708, 0, 9.602048e-01 
709, 0, 9.601620e-01 
710, 0, 9.601186e-01 
711, 0, 9.600747e-01 
712, 0, 9.600304e-01 
713, 0, 9.599854e-01 
714, 0, 9.599400e-01 
715, 0, 9.598941e-01 
716, 0, 9.598477e-01 
717, 0, 9.598007e-01 
718, 0, 9.597532e-01 
719, 0, 9.597053e-01 
720, 0, 9.596568e-01 
721, 0, 9.596078e-01 
722, 0, 9.595583e-01 
723, 0, 9.595083e-01 
724, 0, 9.594577e-01 
725, 0, 9.594067e-01 
726, 0, 9.593552e-01 
727, 0, 9.593031e-01 
728, 0, 9.592506e-01 
729, 0, 9.591975e-01 
730, 0, 9.591440e-01 
731, 0, 9.590899e-01 
732, 0, 9.590354e-01 
733, 0, 9.589803e-01 
734, 0, 9.589248e-01 
735, 0, 9.588687e-01 
736, 0, 9.588121e-01 
737, 0, 9.587551e-01 
738, 0, 9.586975e-01 
739, 0, 9.586394e-01 
740, 0, 9.585809e-01 
741, 0, 9.585218e-01 
742, 0, 9.584623e-01 
743, 0, 9.584022e-01 
744, 0, 9.583417e-01 
745, 0, 9.582806e-01 
746, 0, 9.582191e-01 
747, 0, 9.581570e-01 
748, 0, 9.580945e-01 
749, 0, 9.580315e-01 
750, 0, 9.579680e-01 
751, 0, 9.579040e-01 
752, 0, 9.578395e-01 
753, 0, 9.577745e-01 
754, 0, 9.577090e-01 
755, 0, 9.576431e-01 
756, 0, 9.575766e-01 
757, 0, 9.575097e-01 
758, 1, 9.574422e-01 
759, 0, 9.573743e-01 
760, 0, 9.573059e-01 
761, 0, 9.572370e-01 
762, 0, 9.571676e-01 
763, 0, 9.570978e-01 
764, 0, 9.570274e-01 
765, 0, 9.569566e-01 
766, 0, 9.568853e-01 
767, 0, 9.568135e-01 
768, 0, 9.567412e-01 
769, 0, 9.566684e-01 
770, 0, 9.565952e-01 
771, 0, 9.565214e-01 
772, 0, 9.564472e-01 
773, 0, 9.563725e-01 
774, 0, 9.562973e-01 
775, 0, 9.562217e-01 
776, 0, 9.561456e-01 
777, 0, 9.560689e-01 
778, 0, 9.559919e-01 
779, 0, 9.559143e-01 
780, 0, 9.558362e-01 
781, 0, 9.557577e-01 
782, 0, 9.556787e-01 
783, 0, 9.555992e-01 
784, 0, 9.555193e-01 
785, 0, 9.554389e-01 
786, 0, 9.553580e-01 
787, 0, 9.552766e-01 
788, 0, 9.551948e-01 
789, 0, 9.551124e-01 
790, 0, 9.550297e-01 
791, 0, 9.549464e-01 
792, 0, 9.548627e-01 
793, 0, 9.547785e-01 
794, 0, 9.546938e-01 
795, 0, 9.546086e-01 
796, 0, 9.545230e-01 
797, 0, 9.544369e-01 
798, 0, 9.543504e-01 
799, 0, 9.542634e-01 
800, 0, 9.541759e-01 
801, 0, 9.540879e-01 
802, 0, 9.539995e-01 
803, 0, 9.539106e-01 
804, 0, 9.538213e-01 
805, 0, 9.537314e-01 
806, 0, 9.536412e-01 
807, 0, 9.535504e-01 
808, 0, 9.534592e-01 
809, 0, 9.533675e-01 
810, 0, 9.532754e-01 
811, 0, 9.531828e-01 
812, 0, 9.530897e-01 
813, 0, 9.529962e-01 
814, 0, 9.529022e-01 
815, 0, 9.528077e-01 
816, 0, 9.527128e-01 
817, 0, 9.526174e-01 
818, 0, 9.525216e-01 
819, 0, 9.524253e-01 
820, 0, 9.523286e-01 
821, 0, 9.522313e-01 
822, 0, 9.521337e-01 
823, 0, 9.520355e-01 
824, 0, 9.519370e-01 
825, 0, 9.518379e-01 
826, 0, 9.517384e-01 
827, 0, 9.516385e-01 
828, 0, 9.515381e-01 
829, 0, 9.514372e-01 
830, 0, 9.513359e-01 
831, 1, 9.512341e-01 
832, 0, 9.511319e-01 
833, 0, 9.510292e-01 
834, 0, 9.509260e-01 
835, 0, 9.508224e-01 
836, 0, 9.507184e-01 
837, 0, 9.506139e-01 
838, 0, 9.505090e-01 
839, 0, 9.504036e-01 
840, 0, 9.502977e-01 
841, 0, 9.501914e-01 
842, 0, 9.500847e-01 
843, 0, 9.499775e-01 
844, 0, 9.498698e-01 
845, 0, 9.497617e-01 
846, 0, 9.496532e-01 
847, 0, 9.495442e-01 
848, 0, 9.494347e-01 
849, 0, 9.493248e-01 
850, 0, 9.492145e-01 
851, 0, 9.491037e-01 
852, 0, 9.489925e-01 
853, 0, 9.488808e-01 
854, 0, 9.487687e-01 
855, 0, 9.486561e-01 
856, 0, 9.485431e-01 
857, 0, 9.484296e-01 
858, 0, 9.483157e-01 
859, 0, 9.482014e-01 
860, 0, 9.480866e-01 
861, 0, 9.479713e-01 
862, 0, 9.478556e-01 
863, 0, 9.477395e-01 
864, 0, 9.476230e-01 
865, 0, 9.475060e-01 
866, 0, 9.473885e-01 
867, 0, 9.472706e-01 
868, 0, 9.471523e-01 
869, 0, 9.470335e-01 
870, 0, 9.469143e-01 
871, 0, 9.467947e-01 
872, 0, 9.466746e-01 
873, 0, 9.465540e-01 
874, 0, 9.464331e-01 
875, 0, 9.463117e-01 
876, 0, 9.461898e-01 
877, 0, 9.460675e-01 
878, 0, 9.459448e-01 
879, 0, 9.458217e-01 
880, 0, 9.456981e-01 
881, 0, 9.455741e-01 
882, 0, 9.454496e-01 
883, 0, 9.453247e-01 
884, 0, 9.451994e-01 
885, 0, 9.450736e-01 
886, 0, 9.449474e-01 
887, 0, 9.448207e-01 
888, 0, 9.446937e-01 
889, 0, 9.445662e-01 
890, 0, 9.444382e-01 
891, 0, 9.443099e-01 
892, 0, 9.441811e-01 
893, 0, 9.440518e-01 
894, 0, 9.439221e-01 
895, 0, 9.437920e-01 
896, 0, 9.436615e-01 
897, 0, 9.435306e-01 
898, 0, 9.433992e-01 
899, 0, 9.432673e-01 
900, 0, 9.431351e-01 
901, 0, 9.430024e-01 
902, 0, 9.428693e-01 
903, 0, 9.427357e-01 
904, 0, 9.426018e-01 
905, 0, 9.424674e-01 
906, 0, 9.423325e-01 
907, 0, 9.421973e-01 
908, 0, 9.420616e-01 
909, 0, 9.419255e-01 
910, 0, 9.417889e-01 
911, 0, 9.416520e-01 
912, 0, 9.415146e-01 
913, 0, 9.413768e-01 
914, 0, 9.412385e-01 
915, 0, 9.410999e-01 
916, 0, 9.409608e-01 
917, 0, 9.408212e-01 
918, 0, 9.406813e-01 
919, 1, 9.405409e-01 
920, 0, 9.404001e-01 
921, 0, 9.402589e-01 
922, 0, 9.401173e-01 
923, 0, 9.399752e-01 
924, 0, 9.398327e-01 
925, 0, 9.396898e-01 
926, 0, 9.395465e-01 
927, 0, 9.394027e-01 
928, 0, 9.392586e-01 
929, 0, 9.391140e-01 
930, 0, 9.389690e-01 
931, 0, 9.388235e-01 
932, 0, 9.386777e-01 
933, 0, 9.385314e-01 
934, 0, 9.383847e-01 
935, 0, 9.382376e-01 
936, 0, 9.380900e-01 
937, 0, 9.379421e-01 
938, 0, 9.377937e-01 
